datatype,kind,id,latitude,longitude,city,type,status,country
physicalStore,Zara,6937,-26.992912,-48.64726,BALNEARIO CAMBORIU,Mall,OPEN,Brazil
physicalStore,Zara,9240,44.19864787,28.609672330000002,CONSTANTA,Mall,OPEN,Romania
physicalStore,Zara,3791,44.2037851,28.632269100000002,CONSTANTA,Mall,OPEN,Romania
physicalStore,Zara,45,42.84484722,-2.670425,VITORIA-GASTEIZ,Street,OPEN,Spain
physicalStore,Zara,229,42.861787,-2.668106,VITORIA-GASTEIZ,Mall,OPEN,Spain
physicalStore,Zara,9873,45.44171186,10.996864,VERONA,Street,OPEN,Italy
physicalStore,Zara,3768,45.405753759999996,10.97728381,VERONA,Mall,OPEN,Italy
physicalStore,Zara,3246,60.45122,22.2635137,TURKU,Mall,OPEN,Finland
physicalStore,Zara,3166,50.775238,6.088679,AACHEN,Mall,OPEN,Germany
physicalStore,Zara,3418,52.262852,10.524323,BRAUNSCHWEIG,Street,OPEN,Germany
physicalStore,Zara,12726,45.76642,21.22728,TIMISOARA,Mall,OPEN,Romania
physicalStore,Zara,11022,45.725889,21.202717,TIMISOARA,Mall,OPEN,Romania
physicalStore,Zara,9299,45.4341981,12.3364775,VENEZIA,Street,OPEN,Italy
physicalStore,Zara,4942,45.459182,12.212505,MARGHERA,Mall,OPEN,Italy
physicalStore,Zara,3884,45.5452673,12.3055706,MARCON,Mall,OPEN,Italy
physicalStore,Zara,3209,31.791677,34.639175,ASHDOD,Mall,OPEN,Israel
physicalStore,Zara,6460,43.366016,-8.405691,A CORUÑA,Street,OPEN,Spain
physicalStore,Zara,2,43.36367222,-8.40810555,A CORUÑA,Street,OPEN,Spain
physicalStore,Zara,52,43.35518,-8.40298,A CORUÑA,Mall,OPEN,Spain
physicalStore,Zara,691,43.344271,-8.428307,A CORUÑA,Mall,OPEN,Spain
physicalStore,Zara,9714,43.313251,-8.504555,A CORUÑA,Street,PROVISIONAL,Spain
physicalStore,Zara,190,43.48955,-8.2026,NARON,Mall,OPEN,Spain
physicalStore,Zara,10243,43.5334,-8.19464,NARON,Street,PROVISIONAL,Spain
physicalStore,Zara,3645,47.68989,17.644215,GYOR,Mall,OPEN,Hungary
physicalStore,Zara,14735,30.106531,31.628382,CAIRO,Mall,OPEN,Egypt
physicalStore,Zara,3104,52.04108,-0.75673336,MILTON KEYNES,Mall,OPEN,United Kingdom
physicalStore,Zara,3648,51.612454,-3.942952,SWANSEA,Street,OPEN,United Kingdom
physicalStore,Zara,3320,51.44223924,5.47707131,EINDHOVEN,Mall,OPEN,Netherlands
physicalStore,Zara,1267,46.253684,20.13924,SZEGED,Mall,OPEN,Hungary
physicalStore,Zara,4847,45.672856,25.6165612,BRASOV,Mall,OPEN,Romania
physicalStore,Zara,12317,45.65069,25.610092,BRASOV,Mall,OPEN,Romania
physicalStore,Zara,6418,58.97142,5.73199,STAVANGER,Street,OPEN,Norway
physicalStore,Zara,12729,50.638041,3.063662,LILLE,Street,OPEN,France
physicalStore,Zara,343,50.637656,3.074144,LILLE,Mall,OPEN,France
physicalStore,Zara,3368,50.61781,3.096515,VILLENEUVE D'ASCQ,Mall,OPEN,France
physicalStore,Zara,3594,50.632546,2.968175,ENGLOS,Mall,OPEN,France
physicalStore,Zara,12776,50.41314,2.97868,NOYELLES GODAULT,Mall,OPEN,France
physicalStore,Zara,16172,18.238322500000002,42.5811246,ABHA,Mall,OPEN,Saudi Arabia
physicalStore,Zara,3060,34.677326,33.045051,LEMESOS,Street,OPEN,Cyprus
physicalStore,Zara,9129,34.652996,32.996933,LEMESOS,Mall,OPEN,Cyprus
physicalStore,Zara,1360,44.311766,23.83162,CRAIOVA,Mall,OPEN,Romania
physicalStore,Zara,16190,44.331684,23.773264,CRAIOVA,Mall,OPEN,Romania
physicalStore,Zara,3977,53.216382,6.567697,GRONINGEN,Street,OPEN,Netherlands
physicalStore,Zara,40,37.1730568,-3.6007856,GRANADA,Street,OPEN,Spain
physicalStore,Zara,296,37.146313,-3.612747,ARMILLA,Mall,OPEN,Spain
physicalStore,Zara,97,41.726467,1.824374,MANRESA,Street,OPEN,Spain
physicalStore,Zara,10796,41.793063000000004,1.904486,SALLENT,Street,PROVISIONAL,Spain
physicalStore,Zara,365,48.110148,-1.679501,RENNES,Street,OPEN,France
physicalStore,Zara,1276,48.0836823,-1.6780347,RENNES,Mall,OPEN,France
physicalStore,Zara,3030,19.2589713,-99.6210026,TOLUCA,Mall,OPEN,Mexico
physicalStore,Zara,3413,51.88545833,-8.39804166,CORK,Mall,OPEN,Ireland
physicalStore,Zara,12452,35.9035546,10.5426249,TUNIS,Mall,OPEN,Tunisia
physicalStore,Zara,3657,38.1833296,15.55406591,MESSINA,Street,OPEN,Italy
physicalStore,Zara,3642,38.10813,15.64359,REGGIO CALABRIA,Street,OPEN,Italy
physicalStore,Zara,3464,53.869193,10.687165,LÜBECK,Street,OPEN,Germany
physicalStore,Zara,265,37.626027,-0.949674,CARTAGENA,Mall,OPEN,Spain
physicalStore,Zara,12682,32.44071,34.898182,HADERA,Mall,OPEN,Israel
physicalStore,Zara,293,36.692616,-6.155519,JEREZ DE LA FRONTERA,Mall,OPEN,Spain
physicalStore,Zara,13897,36.47182,-6.2076974,SAN FERNANDO,Mall,OPEN,Spain
physicalStore,Zara,9023,50.807037,19.130856,CZĘSTOCHOWA,Mall,OPEN,Poland
physicalStore,Zara,3459,52.62601666,1.28951944,NORWICH,Mall,OPEN,United Kingdom
physicalStore,Zara,3890,35.338606,25.134809,HERAKLIO,Street,OPEN,Greece
physicalStore,Zara,9016,42.5130034,27.4535575,BURGAS,Mall,OPEN,Bulgaria
physicalStore,Zara,3357,48.24375,14.234975,PASCHING,Mall,OPEN,Austria
physicalStore,Zara,3309,54.08876,12.129979,ROSTOCK,Mall,OPEN,Germany
physicalStore,Zara,3062,31.24378,34.794987,BEERSHEBA,Mall,OPEN,Israel
physicalStore,Zara,6470,31.250956,34.772522,BEERSHEBA,Mall,OPEN,Israel
physicalStore,Zara,3504,45.40777389,11.87725169,PADOVA,Street,OPEN,Italy
physicalStore,Zara,11603,45.526981,11.596916,VICENZA,Mall,OPEN,Italy
physicalStore,Zara,12079,42.814237,-1.642834,PAMPLONA-IRUÑA,Street,OPEN,Spain
physicalStore,Zara,207,42.78424,-1.632945,CORDOVILLA,Mall,OPEN,Spain
physicalStore,Zara,3548,51.314949,9.496565,KASSEL,Street,OPEN,Germany
physicalStore,Zara,3188,46.203926,6.148071,GENEVE,Street,OPEN,Switzerland
physicalStore,Zara,3189,46.17918333,6.128775,GENEVE,Mall,OPEN,Switzerland
physicalStore,Zara,12777,46.21843,6.1125887,GENEVE,Mall,OPEN,Switzerland
physicalStore,Zara,11793,50.40793,4.4418,CHARLEROI,Mall,OPEN,Belgium
physicalStore,Zara,9227,51.4056992,21.1558204,RADOM,Mall,OPEN,Poland
physicalStore,Zara,3435,57.14284,-2.09685,ABERDEEN,Mall,OPEN,United Kingdom
physicalStore,Zara,12478,36.86032,-2.439158,ALMERIA,Mall,OPEN,Spain
physicalStore,Zara,212,36.77436828,-2.61319994,ROQUETAS DE MAR,Mall,OPEN,Spain
physicalStore,Zara,3796,39.29952,16.25348,COSENZA,Street,OPEN,Italy
physicalStore,Zara,12890,42.63308,21.152328,PRISTINA,Mall,OPEN,Kosovo
physicalStore,Zara,16143,42.56459,21.13323,PRISTINA,Mall,OPEN,Kosovo
physicalStore,Zara,1295,45.650502,13.772411,TRIESTE,Street,OPEN,Italy
physicalStore,Zara,1268,53.015812679999996,18.561004840000003,TORUŃ,Mall,OPEN,Poland
physicalStore,Zara,9107,44.8025897,10.32869425,PARMA,Street,OPEN,Italy
physicalStore,Zara,3728,44.71476,10.648435,REGGIO EMILIA,Mall,OPEN,Italy
physicalStore,Zara,295,40.494865,-3.359638,ALCALA DE HENARES,Mall,OPEN,Spain
physicalStore,Zara,9715,40.53528,-3.324523,MECO,Street,PROVISIONAL,Spain
physicalStore,Zara,10714,40.61493,-3.21612,CABANILLAS DEL CAMPO,Street,PROVISIONAL,Spain
physicalStore,Zara,15467,40.68011,-3.17921,MARCHAMALO,Street,PROVISIONAL,Spain
physicalStore,Zara,6386,45.532769,10.165755,RONCADELLE,Mall,OPEN,Italy
physicalStore,Zara,3664,45.43058,10.51353,LONATO,Mall,OPEN,Italy
physicalStore,Zara,3769,50.02703,22.013222,RZESZÓW,Mall,OPEN,Poland
physicalStore,Zara,12671,50.64082,5.57095,LIEGE,Street,OPEN,Belgium
physicalStore,Zara,11934,50.63251,5.58058,LIEGE,Mall,OPEN,Belgium
physicalStore,Zara,2075,34.1342409,-118.0517006,ARCADIA,Mall,OPEN,United States
physicalStore,Zara,6659,43.31796264,-1.98340797,DONOSTIA-SAN SEBASTIAN,Mall,OPEN,Spain
physicalStore,Zara,47,43.318963,-1.981672,DONOSTIA-SAN SEBASTIAN,Street,OPEN,Spain
physicalStore,Zara,145,43.308167,-1.946146,DONOSTIA-SAN SEBASTIAN,Mall,OPEN,Spain
physicalStore,Zara,197,43.340944,-1.792241,IRUN,Mall,OPEN,Spain
physicalStore,Zara,3608,40.471318,17.239169,TARANTO,Street,OPEN,Italy
physicalStore,Zara,3405,50.71985555,-1.88453888,BOURNEMOUTH,Street,OPEN,United Kingdom
physicalStore,Zara,11914,35.622109,138.527807,NAKAKOMA-DISTRICT,Mall,OPEN,Japan
physicalStore,Zara,9060,50.87955437,20.64694475,KIELCE,Mall,OPEN,Poland
physicalStore,Zara,1314,38.5371,-8.87712,SETUBAL,Mall,OPEN,Portugal
physicalStore,Zara,9236,44.64578171,10.92812754,MODENA,Street,OPEN,Italy
physicalStore,Zara,1233,47.03496932,21.9485378,ORADEA,Mall,OPEN,Romania
physicalStore,Zara,7917,55.383219,10.426284,ODENSE,Mall,OPEN,Denmark
physicalStore,Zara,3571,49.2345,6.9945,SAARBRÜCKEN,Street,OPEN,Germany
physicalStore,Zara,1426,44.96531,25.972574,PLOIESTI,Mall,OPEN,Romania
physicalStore,Zara,3847,43.120085,5.935117,TOULON,Mall,OPEN,France
physicalStore,Zara,16191,43.13732,6.006751,LA VALETTE DU VAR,Mall,OPEN,France
physicalStore,Zara,370,49.253924,4.030124,REIMS,Street,OPEN,France
physicalStore,Zara,1465,51.845494,5.86351,NIJMEGEN,Street,OPEN,Netherlands
physicalStore,Zara,3187,51.982084,5.909332,ARNHEM,Street,OPEN,Netherlands
physicalStore,Zara,286,39.97948,-0.06336,CASTELLON DE LA PLANA,Mall,OPEN,Spain
physicalStore,Zara,21,42.341094,-3.698664,BURGOS,Street,OPEN,Spain
physicalStore,Zara,11829,33.1778892,-117.3310075,CARLSBAD,Mall,OPEN,United States
physicalStore,Zara,3032,38.248292,21.736944,PATRAS,Street,OPEN,Greece
physicalStore,Zara,3275,47.55630833,7.58962777,BASEL,Street,OPEN,Switzerland
physicalStore,Zara,85,38.993736,-1.855999,ALBACETE,Street,OPEN,Spain
physicalStore,Zara,3878,42.43775,19.23555,PODGORICA,Mall,OPEN,Monténégro
physicalStore,Zara,33,43.460423,-3.808206,SANTANDER,Street,OPEN,Spain
physicalStore,Zara,155,43.4262506,-3.8372102,MALIAÑO,Mall,OPEN,Spain
physicalStore,Zara,396,45.43587,4.38791,SAINT ETIENNE,Street,OPEN,France
physicalStore,Zara,12159,35.637857,-0.590273,ORÁN,Mall,OPEN,Algeria
physicalStore,Zara,6420,53.75334757,20.48393933,OLSZTYN,Mall,OPEN,Poland
physicalStore,Zara,16380,41.643826,41.619774,BATUMI,Mall,OPEN,Georgia
physicalStore,Zara,9064,49.82601883,19.04808641,BIELSKO-BIAŁA,Mall,OPEN,Poland
physicalStore,Zara,3375,52.274105,8.047614,OSNABRÜCK,Street,OPEN,Germany
physicalStore,Zara,10814,59.85914,17.63749,UPPSALA,Street,OPEN,Sweden
physicalStore,Zara,681,49.49006,0.13023,LE HAVRE,Mall,OPEN,France
physicalStore,Zara,12200,29.078953,48.13977,FAHAHEEL,Mall,OPEN,Kuwait
physicalStore,Zara,3681,43.088078,12.470024,PERUGIA,Mall,OPEN,Italy
physicalStore,Zara,3907,43.51025833,16.43761388,SPLIT,Street,OPEN,Croatia
physicalStore,Zara,1272,43.518524,16.483786000000002,SPLIT,Mall,OPEN,Croatia
physicalStore,Zara,9146,52.218689,6.89769,ENSCHEDE,Street,OPEN,Netherlands
physicalStore,Zara,3097,47.35792,5.05146,DIJON,Mall,OPEN,France
physicalStore,Zara,3557,55.693394,21.154903,KLAIPEDA,Mall,OPEN,Lithuania
physicalStore,Zara,3276,45.157655,5.732095,GRENOBLE,Mall,OPEN,France
physicalStore,Zara,327,45.189579,5.723134,GRENOBLE,Street,OPEN,France
physicalStore,Zara,14812,49.010963000000004,12.100813,REGENSBURG,Mall,OPEN,Germany
physicalStore,Zara,363,47.47217,-0.551121,ANGERS,Street,OPEN,France
physicalStore,Zara,143,36.52188,-4.876921,MARBELLA,Mall,OPEN,Spain
physicalStore,Zara,170,36.490686,-4.95157,MARBELLA,Mall,OPEN,Spain
physicalStore,Zara,3256,44.418975,12.197308,RAVENNA,Street,OPEN,Italy
physicalStore,Zara,3487,47.81623,13.008738000000001,SALZBURG,Mall,OPEN,Austria
physicalStore,Zara,3758,43.54929,10.30506,LIVORNO,Street,OPEN,Italy
physicalStore,Zara,3359,43.71314,10.40016,PISA,Street,OPEN,Italy
physicalStore,Zara,12318,51.750604,-1.260779,OXFORD,Mall,OPEN,United Kingdom
physicalStore,Zara,10286,29.542576,-95.148682,FRIENDSWOOD,Mall,OPEN,United States
physicalStore,Zara,17,42.46302777,-2.44698333,LOGROÑO,Street,OPEN,Spain
physicalStore,Zara,228,42.462612,-2.420281,LOGROÑO,Mall,OPEN,Spain
physicalStore,Zara,9173,38.88385,-7.021894,BADAJOZ,Mall,OPEN,Spain
physicalStore,Zara,11851,18.558329999999998,-68.38294,PUNTA CANA,Mall,OPEN,Dominican Republic
physicalStore,Zara,3554,44.039715,12.588079,RIMINI,Mall,OPEN,Italy
physicalStore,Zara,11732,44.15941597,12.43106582,SAVIGNANO SUL RUBICONE,Mall,OPEN,Italy
physicalStore,Zara,391,39.638201,22.417506,LARISSA,Street,OPEN,Greece
physicalStore,Zara,3308,39.216019,9.115316,CAGLIARI,Street,OPEN,Italy
physicalStore,Zara,357,43.838802,4.358284,NIMES,Street,OPEN,France
physicalStore,Zara,12489,45.774796,3.08343,CLERMONT FERRAND,Mall,OPEN,France
physicalStore,Zara,11731,41.41717629,15.64973427,FOGGIA,Mall,OPEN,Italy
physicalStore,Zara,375,48.001835,0.197501,LE MANS,Street,OPEN,France
physicalStore,Zara,102,40.96733,-5.661778,SALAMANCA,Street,OPEN,Spain
physicalStore,Zara,272,40.966081,-5.662949,SALAMANCA,Street,OPEN,Spain
physicalStore,Zara,182,40.95013,-5.648473,SANTA MARTA DE TORMES,Mall,OPEN,Spain
physicalStore,Zara,3431,40.20457,-8.40816,COIMBRA,Mall,OPEN,Portugal
physicalStore,Zara,3433,40.21138,-8.44345,COIMBRA,Mall,OPEN,Portugal
physicalStore,Zara,129,41.61320555,0.62439166,LLEIDA,Street,OPEN,Spain
physicalStore,Zara,6490,37.27183,-6.919799,HUELVA,Mall,OPEN,Spain
physicalStore,Zara,3377,53.95785833,-1.08228333,YORK,Street,OPEN,United Kingdom
physicalStore,Zara,3474,46.52132777,6.63342222,LAUSANNE,Street,OPEN,Switzerland
physicalStore,Zara,9263,46.431054,6.91083,MONTREUX,Street,OPEN,Switzerland
physicalStore,Zara,16430,44.846137999999996,24.8916,PITESTI,Mall,OPEN,Romania
physicalStore,Zara,9244,48.77344512,11.3904829,INGOLSTADT,Mall,OPEN,Germany
physicalStore,Zara,3176,64.10095,-21.88395,KOPAVOGUR,Mall,OPEN,Iceland
physicalStore,Zara,368,48.391647,-4.483662,BREST,Street,OPEN,France
physicalStore,Zara,142,41.11709213,1.23941695,TARRAGONA,Mall,OPEN,Spain
physicalStore,Zara,3261,47.392638,0.688602,TOURS,Mall,OPEN,France
physicalStore,Zara,3958,47.366244,0.678402,TOURS,Mall,OPEN,France
physicalStore,Zara,1339,39.10105895,-9.25425434,TORRES VEDRAS,Mall,OPEN,Portugal
physicalStore,Zara,986,46.580206000000004,26.91453,BACAU,Mall,OPEN,Romania
physicalStore,Zara,3511,46.96362,7.4656196,BERN,Mall,OPEN,Switzerland
physicalStore,Zara,12316,45.7970503,24.1627178,SIBIU,Mall,OPEN,Romania
physicalStore,Zara,11856,40.2542,-74.30085,FREEHOLD,Mall,OPEN,United States
physicalStore,Zara,9126,49.892087000000004,2.300643,AMIENS,Street,OPEN,France
physicalStore,Zara,11941,49.582523,6.125872,LUXEMBOURG,Mall,OPEN,Luxembourg
physicalStore,Zara,3215,49.63283888,6.16968333,LUXEMBOURG,Mall,OPEN,Luxembourg
physicalStore,Zara,1246,49.623194,6.050441,BERTRANGE,Mall,OPEN,Luxembourg
physicalStore,Zara,369,45.904485,6.124211,ANNECY,Mall,OPEN,France
physicalStore,Zara,3477,47.26281111,11.430275,INNSBRUCK,Mall,OPEN,Austria
physicalStore,Zara,2039,52.512783,6.097156,ZWOLLE,Street,OPEN,Netherlands
physicalStore,Zara,1239,45.829957,1.258917,LIMOGES,Street,OPEN,France
physicalStore,Zara,12158,44.816213,11.604648000000001,FERRARA,Mall,OPEN,Italy
physicalStore,Zara,10744,41.696227,2.727828,TORDERA,Street,PROVISIONAL,Spain
physicalStore,Zara,10765,41.692937,2.732556,TORDERA,Street,PROVISIONAL,Spain
physicalStore,Zara,10747,41.693831,2.73185,TORDERA,Street,PROVISIONAL,Spain
physicalStore,Zara,10774,41.695875,2.729925,TORDERA,Street,PROVISIONAL,Spain
physicalStore,Zara,10756,41.692841,2.733903,TORDERA,Street,PROVISIONAL,Spain
physicalStore,Zara,3902,48.394325,10.005127,NEU ULM,Mall,OPEN,Germany
physicalStore,Zara,1459,49.795066,9.93222,WÜRZBURG,Street,OPEN,Germany
physicalStore,Zara,3792,50.67054548,17.9255545,OPOLE,Mall,OPEN,Poland
physicalStore,Zara,3801,40.63612,14.908439999999999,PONTECAGNANO,Mall,OPEN,Italy
physicalStore,Zara,3822,40.91416,14.78971,AVELLINO,Street,OPEN,Italy
physicalStore,Zara,9112,39.73218,-8.82554,LEIRIA,Mall,OPEN,Portugal
physicalStore,Zara,4839,58.144851700000004,7.9947991,KRISTIANSAND,Mall,OPEN,Norway
physicalStore,Zara,3736,50.7249285,-3.5272115,EXETER,Mall,OPEN,United Kingdom
physicalStore,Zara,3478,52.20483055,0.12228333,CAMBRIDGE,Street,OPEN,United Kingdom
physicalStore,Zara,12479,36.135152,-5.46255,ALGECIRAS,Mall,OPEN,Spain
physicalStore,Zara,238,35.887872,-5.311944,CEUTA,Street,OPEN,Spain
physicalStore,Zara,12209,42.597409999999996,-5.5745,LEON,Street,OPEN,Spain
physicalStore,Zara,9716,42.538384,-5.58642,SANTOVENIA DE LA VALDONCINA,Street,PROVISIONAL,Spain
physicalStore,Zara,9056,40.72736,8.56115,SASSARI,Street,OPEN,Italy
physicalStore,Zara,13725,49.106685999999996,6.18114,METZ,Mall,OPEN,France
physicalStore,Zara,3384,49.357082,6.168446,THIONVILLE,Mall,OPEN,France
physicalStore,Zara,3316,41.69429,-8.83322,VIANA DO CASTELO,Mall,OPEN,Portugal
physicalStore,Zara,3361,45.66364339,9.69506732,ORIO AL SERIO,Mall,OPEN,Italy
physicalStore,Zara,3503,42.34345,14.126379,CHIETI,Mall,OPEN,Italy
physicalStore,Zara,14824,51.207300000000004,3.22433,BRUGGE,Street,OPEN,Belgium
physicalStore,Zara,3578,51.355007,3.301902,KNOKKE,Street,OPEN,Belgium
physicalStore,Zara,9041,51.22879722,2.92031666,OOSTENDE,Street,OPEN,Belgium
physicalStore,Zara,3242,47.90705,1.90552,ORLEANS,Mall,OPEN,France
physicalStore,Zara,3677,37.0619259,15.293501469999999,SIRACUSA,Street,OPEN,Italy
physicalStore,Zara,3513,50.358584,7.591079,KOBLENZ,Mall,OPEN,Germany
physicalStore,Zara,1487,17.993979,-66.61156,PONCE,Mall,OPEN,Puerto Rico
physicalStore,Zara,9202,52.53787113,19.75199552,PŁOCK,Mall,OPEN,Poland
physicalStore,Zara,3010,42.046275,-88.037452,SCHAUMBURG,Mall,OPEN,United States
physicalStore,Zara,3094,49.442355,1.095064,ROUEN,Street,OPEN,France
physicalStore,Zara,1380,56.09234,12.759409999999999,HELSINGBORG,Mall,OPEN,Sweden
physicalStore,Zara,1481,43.348354,17.805727,MOSTAR,Mall,OPEN,Bosnia and Herzegovina
physicalStore,Zara,3575,49.756207,6.639175,TRIER,Mall,OPEN,Germany
physicalStore,Zara,12274,37.79078,-3.775833,JAEN,Mall,OPEN,Spain
physicalStore,Zara,3066,48.855637,2.782249,SERRIS,Mall,OPEN,France
physicalStore,Zara,3204,48.615812410000004,2.54809447,LIEUSAINT,Mall,OPEN,France
physicalStore,Zara,11755,44.53205839,18.6516886,TUZLA,Mall,OPEN,Bosnia and Herzegovina
physicalStore,Zara,3014,50.46511388,4.86510555,NAMUR,Street,OPEN,Belgium
physicalStore,Zara,371,49.18267,-0.36385,CAEN,Street,OPEN,France
physicalStore,Zara,12588,45.326491,14.442579,RIJEKA,Mall,OPEN,Croatia
physicalStore,Zara,366,47.748718,7.338639,MULHOUSE,Street,OPEN,France
physicalStore,Zara,9170,46.499847,11.350808,BOLZANO,Street,OPEN,Italy
physicalStore,Zara,9169,46.671211,11.164703,MERANO,Street,OPEN,Italy
physicalStore,Zara,80,41.979069,2.821003,GIRONA,Street,OPEN,Spain
physicalStore,Zara,258,41.96614074,2.78255009,SALT,Mall,OPEN,Spain
physicalStore,Zara,12,42.340152,-7.864639,OURENSE,Street,OPEN,Spain
physicalStore,Zara,153,42.345066,-7.865315,OURENSE,Mall,OPEN,Spain
physicalStore,Zara,3101,48.69099,6.18348,NANCY,Street,OPEN,France
physicalStore,Zara,3259,45.051203,9.695958,PIACENZA,Street,OPEN,Italy
physicalStore,Zara,3573,51.236576,-0.576363,GUILDFORD,Mall,OPEN,United Kingdom
physicalStore,Zara,3550,50.875487,8.017294,SIEGEN,Mall,OPEN,Germany
physicalStore,Zara,3465,46.626488,14.308811,KLAGENFURT,Mall,OPEN,Austria
physicalStore,Zara,9211,45.446032,8.621618,NOVARA,Street,OPEN,Italy
physicalStore,Zara,3401,40.66179,-7.91423,VISEU,Mall,OPEN,Portugal
physicalStore,Zara,53,42.87611111,-8.54474722,SANTIAGO DE COMPOSTELA,Street,OPEN,Spain
physicalStore,Zara,1415,42.889748,-8.527606,SANTIAGO DE COMPOSTELA,Mall,OPEN,Spain
physicalStore,Zara,3352,43.618004,13.512712,ANCONA,Street,OPEN,Italy
physicalStore,Zara,262,43.037729999999996,-7.56888,LUGO,Mall,OPEN,Spain
physicalStore,Zara,3729,46.0623148,13.23356282,UDINE,Street,OPEN,Italy
physicalStore,Zara,3343,46.55472222,15.65348611,MARIBOR,Mall,OPEN,Slovenia
physicalStore,Zara,9061,45.554899,18.637147,OSIJEK,Mall,OPEN,Croatia
physicalStore,Zara,109,39.46859741,-6.3890171,CACERES,Mall,OPEN,Spain
physicalStore,Zara,3811,43.461728,11.87858218,AREZZO,Street,OPEN,Italy
physicalStore,Zara,3295,50.45655,3.93432,MONS,Mall,OPEN,Belgium
physicalStore,Zara,12922,40.353647,18.177647999999998,LECCE,Street,OPEN,Italy
physicalStore,Zara,3496,44.104387,9.81937606,LA SPEZIA,Street,OPEN,Italy
physicalStore,Zara,3694,44.91281543,8.6130779,ALESSANDRIA,Street,OPEN,Italy
physicalStore,Zara,12487,43.98249,4.88173,LE PONTET,Mall,OPEN,France
physicalStore,Zara,3144,46.578163,0.350931,POITIERS,Mall,OPEN,France
physicalStore,Zara,256,37.98992,-0.68707,TORREVIEJA,Mall,OPEN,Spain
physicalStore,Zara,9275,37.93076,-0.73533,ORIHUELA,Mall,OPEN,Spain
physicalStore,Zara,3720,51.032358,2.375331,DUNKERQUE,Street,OPEN,France
physicalStore,Zara,281,35.29415556,-2.940925,MELILLA,Street,OPEN,Spain
physicalStore,Zara,241,39.86313,-3.97497,TOLEDO,Mall,OPEN,Spain
physicalStore,Zara,3314,47.657406,9.176631,KONSTANZ,Mall,OPEN,Germany
physicalStore,Zara,3882,39.36165833,22.94746944,VOLOS,Street,OPEN,Greece
physicalStore,Zara,14509,34.925056,33.60443,LARNAKA,Mall,OPEN,Cyprus
physicalStore,Zara,9006,32.695787,35.300617,NAZARETH,Mall,OPEN,Israel
physicalStore,Zara,3988,45.817249000000004,8.829016,VARESE,Street,OPEN,Italy
physicalStore,Zara,3346,51.27703333,1.08092777,CANTERBURY,Mall,OPEN,United Kingdom
physicalStore,Zara,13953,40.619227,17.901868999999998,BRINDISI,Mall,OPEN,Italy
physicalStore,Zara,11,42.594966,-8.766795,VILAGARCIA DE AROUSA,Street,OPEN,Spain
physicalStore,Zara,9665,47.074257,8.287094,EMMEN,Mall,OPEN,Switzerland
physicalStore,Zara,11641,42.788036,11.114132,GROSSETO,Mall,OPEN,Italy
physicalStore,Zara,6497,43.336057,3.225045,BEZIERS,Mall,OPEN,France
physicalStore,Zara,1277,46.159183,-1.15174846,LA ROCHELLE,Street,OPEN,France
physicalStore,Zara,13617,46.159168,-1.151989,LA ROCHELLE,Street,OPEN,France
physicalStore,Zara,3043,40.640943,-8.651906,AVEIRO,Mall,OPEN,Portugal
physicalStore,Zara,280,38.969286,-0.169516,GANDIA,Mall,OPEN,Spain
physicalStore,Zara,294,38.818005,0.02363,ONDARA,Mall,OPEN,Spain
physicalStore,Zara,261,39.12704,-0.446126,CARCAIXENT,Mall,OPEN,Spain
physicalStore,Zara,3821,50.826965,3.269506,KORTRIJK,Mall,OPEN,Belgium
physicalStore,Zara,3168,50.93026666,5.33755833,HASSELT,Street,OPEN,Belgium
physicalStore,Zara,3661,50.96547222,5.49493611,GENK,Mall,OPEN,Belgium
physicalStore,Zara,3888,7.891226,98.367805,PHUKET,Mall,OPEN,Thailand
physicalStore,Zara,3122,43.296404,-0.367763,PAU,Street,OPEN,France
physicalStore,Zara,3787,47.40775,9.30416666,SANKT GALLEN,Mall,OPEN,Switzerland
physicalStore,Zara,176,38.98495,-3.92761,CIUDAD REAL,Street,OPEN,Spain
physicalStore,Zara,12232,41.956102,8.801357,SARROLA-CARCOPINO,Mall,OPEN,France
physicalStore,Zara,3656,36.9105339,14.7235116,RAGUSA,Mall,OPEN,Italy
physicalStore,Zara,93,38.536688,-0.128055,BENIDORM,Street,OPEN,Spain
physicalStore,Zara,185,38.53903579,-0.17545899,FINESTRAT,Mall,OPEN,Spain
physicalStore,Zara,3843,47.275801,-2.207791,SAINT NAZAIRE,Mall,OPEN,France
physicalStore,Zara,7999,38.99048,-76.54359,ANNAPOLIS,Mall,OPEN,United States
physicalStore,Zara,9059,44.11571884,15.2709846,ZADAR,Mall,OPEN,Croatia
physicalStore,Zara,9022,45.185934,9.152994,PAVIA,Street,OPEN,Italy
physicalStore,Zara,3457,45.0000878,9.07215414,MONTEBELLO DELLA BATTAGLIA,Mall,OPEN,Italy
physicalStore,Zara,3331,37.09805,-7.99742,LOULE,Mall,OPEN,Portugal
physicalStore,Zara,3136,37.02898,-7.94554,FARO,Mall,OPEN,Portugal
physicalStore,Zara,3512,47.720662,10.315905,KEMPTEN,Mall,OPEN,Germany
physicalStore,Zara,1486,47.087619000000004,2.39485,BOURGES,Mall,OPEN,France
physicalStore,Zara,1385,34.764717,32.412962,PAFOS,Mall,OPEN,Cyprus
physicalStore,Zara,1498,45.973061,8.927207,GRANCIA,Mall,OPEN,Switzerland
physicalStore,Zara,3820,40.90988,9.522883,OLBIA,Mall,OPEN,Italy
